title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
A new concept of active demand side management for energy efficient prosumer microgrids with smart building technologies,60,2017.0,… availability of the vapor compression chiller and absorption chiller as well as their readiness … to generate by the chillers as the triggers for events affecting cooling demand. The last one …,https://www.mdpi.com/1996-1073/10/11/1771,,0,"chiller, demand side management"
Energy management of a building cooling system with thermal storage: An approximate dynamic programming solution,34,2017.0,"… agement system for a building cooling system that includes a chiller plant (with two or more chiller units), a thermal storage unit, and a cooling load. The latter is modeled in a …",https://ieeexplore.ieee.org/abstract/document/7814233/,,0,"chiller, demand side management"
Chiller plant operation optimization: Energy-efficient primary-only and primary–secondary systems,34,2017.0,"… Furthermore, this paper focuses on chillers and the thermal storage rather than a chiller plant so that there are no coupling issues among subsystems. With those differences, their …",https://ieeexplore.ieee.org/abstract/document/8057266/,,0,"chiller, demand side management"
Grid connected active office building with integrated electrical storage case-study on electrical storage control strategies for demand-side management,0,,… of chiller load shifting strategies as service to the grid. Based on the chiller load shifting results the BESS is discharged to lengthen the services. The results show that all chiller load …,https://research.tue.nl/files/92133457/Voerman_857128.pdf,http://scholar.google.com/https://research.tue.nl/files/92133457/Voerman_857128.pdf,0,"chiller, demand side management"
Storing energy for cooling demand management in tropical climates: A techno-economic comparison between different energy storage technologies,73,2017.0,"… demand burdening the electrical grid. Indeed, cold energy storage can be used to develop demand side management … energy demand, they are included between the chiller unit and …",https://www.sciencedirect.com/science/article/pii/S0360544217300385,,0,"chiller, demand side management"
Effects of scenario uncertainty on chiller sizing method,32,2017.0,"… conventional chiller sizing method does not deal well with these uncertainties. A new chiller … cooling capacity of available chillers, the difference of chiller cooling capacity under nominal …",https://www.sciencedirect.com/science/article/pii/S1359431116322360,,0,"chiller, demand side management"
"A novel polygeneration system integrating photovoltaic/thermal collectors, solar assisted heat pump, adsorption chiller and electrical energy storage: Dynamic …",101,2017.0,"… to match the heating demand. During summer, the heat produced by the PVT field and stored by TK1 is supplied to the generator side of the adsorption chiller, which supplies space …",https://www.sciencedirect.com/science/article/pii/S0196890417302388,,0,"chiller, demand side management"
Demand side management within industry: A case study for sustainable business models,37,2017.0,… thermal energy of exhaust gases by the absorption chiller and the core process that is polymer … The compression chillers generate additional potential by sufficient cooling water storage …,https://www.sciencedirect.com/science/article/pii/S2351978917300409,,0,"chiller, demand side management"
Sector Coupling and Demand Side Management in Hotels–a Contribution towards Sustainable Islands,3,2017.0,… Demand side management (DSM) and energy storage systems … residual load the compression chiller is responsible for providing … chiller by the additional use of the absorption chiller. …,https://www.researchgate.net/profile/Henning-Meschede/publication/322932044_Sector_Coupling_and_Demand_Side_Management_in_Hotels-a_Contribution_towards_Sustainable_Islands/links/5a7848520f7e9b41dbd2a337/Sector-Coupling-and-Demand-Side-Management-in-Hotels-a-Contribution-towards-Sustainable-Islands.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Henning-Meschede/publication/322932044_Sector_Coupling_and_Demand_Side_Management_in_Hotels-a_Contribution_towards_Sustainable_Islands/links/5a7848520f7e9b41dbd2a337/Sector-Coupling-and-Demand-Side-Management-in-Hotels-a-Contribution-towards-Sustainable-Islands.pdf,0,"chiller, demand side management"
"A comprehensive, multi-objective optimization of solar-powered absorption chiller systems for air-conditioning applications",163,2017.0,"… to provide the thermal heat demand of the chiller. Combining multi-effect absorption chillers, which have higher COP levels than that of single-effect chillers, with solar thermal collectors …",https://www.sciencedirect.com/science/article/pii/S0196890416310421,,0,"chiller, demand side management"
Adsorption chiller operation by recovering low-temperature heat from building integrated photovoltaic thermal collectors: Modelling and simulation,87,2017.0,"… In particular, authors refer that thermal energy storage resulted to be a fundamental component for the residential demand side management. The obtained results show that the …",https://www.sciencedirect.com/science/article/pii/S0196890417304296,,0,"chiller, demand side management"
Optimal chiller sequencing control in an office building considering the variation of chiller maximum cooling capacity,86,2017.0,… in central chiller plants with multiple chillers since it can determine the online/offline state of chillers according to the instantaneous cooling load of the building. By utilizing the chiller …,https://www.sciencedirect.com/science/article/pii/S0378778816309495,,0,"chiller, demand side management"
Energy management strategy research for residential microgrid considering virtual energy storage system at demand side,12,2017.0,… results under different energy management strategies are analyzed for two typical residential microgrids. The results show that the proposed energy management strategy can tap the …,https://ieeexplore.ieee.org/abstract/document/8265790/,,0,"chiller, demand side management"
Energy optimization methodology of multi-chiller plant in commercial buildings,134,2017.0,"… 1 shows the schematic of chiller plant in building with chillers, cooling towers, chilled water … water to chiller and building respectively. In conventional chiller plant, (i) the chiller and …",https://www.sciencedirect.com/science/article/pii/S0360544217301226,,0,"chiller, demand side management"
